sourceAccount,targetAccount,amount,currency,transactionDate,isInternational
ES0288319951702993918924,ES2000024946577503207530,349.25,GTQ,2025-01-10 18:52:23.407712,False
ES1967992440613548798679,ES4265401800268089981220,3648.15,EUR,2025-02-16 02:30:28.943102,False
ES6967009927397946823768,ES9820734053237161274409,1939.16,GTQ,2025-01-02 06:23:32.986856,False
ES7440630888305652483001,ES7171409303318473518353,2047.86,EUR,2025-02-25 06:09:25.739771,True
ES6181559804602084656246,ES9776180618437555434731,4643.76,USD,2025-02-11 15:00:55.196460,True
ES7484716138285551494879,ES2570165190742589862314,1580.74,USD,2025-01-18 07:43:07.665244,False
ES6263284705898525211640,ES8526807767454751730087,2584.03,GTQ,2025-02-12 06:32:11.181519,True
ES9255755033590586796030,ES9811296749488686762763,2824.13,USD,2025-01-29 03:20:59.930799,True
ES7544499915143153728477,ES4585461925011323662068,3664.44,EUR,2025-01-05 00:44:43.521944,False
ES7875259965311991888762,ES2046056690028162025001,2943.49,EUR,2025-02-03 08:43:45.068247,True
ES3090082629343734551471,ES4784274337769268762561,661.0,EUR,2025-02-15 22:07:55.593845,False
ES9138140273431397688527,ES4942209721318960270950,1372.35,EUR,2025-01-09 11:00:15.671839,True
ES8455054379878588436920,ES4773521955467951355519,1541.36,USD,2025-02-13 06:49:56.752760,True
ES2154619064688849886109,ES1130142245144112936907,2364.6,GTQ,2025-02-13 11:09:04.688301,True
ES7175940721818039730790,ES1173588100904144149178,2438.58,USD,2025-02-03 15:36:53.606076,True
ES1900108504059946623108,ES5975608626772913554838,3103.47,USD,2025-02-17 22:36:07.851878,False
ES0466168187465792615188,ES0570757628836181125591,751.54,GTQ,2025-01-24 00:05:54.851967,True
ES9169923448647418304945,ES9551524160253810928880,839.32,GTQ,2025-01-05 23:18:45.243214,False
ES6263100982522105819760,ES3825692808414529660603,3584.33,GTQ,2025-02-18 12:38:11.506854,False
ES6232846163389304596927,ES1510834583621794386754,4489.87,GTQ,2025-01-18 16:07:58.556434,False
ES5109517735483354531846,ES0207116358934168451334,4028.25,GTQ,2025-02-17 02:03:07.875653,False
ES7035125561343644775657,ES0670886968247586882912,281.63,GTQ,2025-01-22 20:08:11.292855,False
ES5960313181861229896879,ES2011904692124990272502,1069.96,GTQ,2025-02-11 08:43:30.832643,False
ES8526841943178154890178,ES6785380015981886609965,2020.34,GTQ,2025-02-20 08:16:51.646846,True
ES3256693110934442741302,ES0959757367122906552134,4885.18,GTQ,2025-02-08 17:50:27.495286,True
ES3917050787684764411484,ES5938870596551987607192,2002.2,EUR,2025-02-10 02:25:59.719389,False
ES0992436645285489243507,ES1790369448669272887954,3442.29,USD,2025-01-22 16:49:35.685277,False
ES3828258571349713077664,ES9171552488007495057746,4099.71,GTQ,2025-02-06 13:17:01.042824,False
ES6339269988906350508346,ES1252518219131305083058,2048.29,USD,2025-01-27 04:50:58.501216,False
ES5488134691569026106159,ES0678048069344676955640,91.84,EUR,2025-02-26 06:41:11.552526,False
ES8799674362115895888280,ES6508688179450793566277,1677.65,GTQ,2025-01-01 00:08:40.484806,False
ES2940670882802388131392,ES0817564670499638312983,2388.85,USD,2025-02-20 12:54:03.293999,False
ES0317771416911997030857,ES2034421564008411495192,3756.4,USD,2025-01-17 12:17:37.051007,True
ES8057445779727273051145,ES3790032228518947784462,3892.53,EUR,2025-01-23 11:33:24.292857,False
ES2863385797064124702749,ES2863274714713886694668,802.61,USD,2025-01-24 21:34:33.486099,False
ES1347370062553947276027,ES5463943001713121179722,4411.03,GTQ,2025-01-20 08:28:18.635387,True
ES5530834116730447232362,ES3157273745265740975105,283.71,GTQ,2025-01-17 09:45:07.765614,False
ES1179083470619264810674,ES2126682848204571642190,970.26,GTQ,2025-01-24 22:09:31.905273,True
ES1999300954353977475906,ES0466168187465792615188,1264.51,EUR,2025-02-22 13:47:28.185787,False
ES0372792919364628105446,ES3760479923706739354937,239.4,USD,2025-02-19 09:25:02.622546,False
ES0598934036196960876162,ES9010327256851104163294,3720.79,USD,2025-01-26 19:55:29.928461,True
ES8678964286948279323214,ES5255302493212921953433,2570.88,USD,2025-01-13 14:00:02.895616,False
ES0570757628836181125591,ES2068967898839454346306,3733.59,GTQ,2025-01-17 00:25:32.136127,False
ES4270722068040198150938,ES2356363806349646396978,4835.18,EUR,2025-02-21 05:22:00.862000,False
ES3336588800150159278397,ES8687810974632819558342,4925.05,USD,2025-01-09 18:47:34.799394,True
ES9431085221541213290133,ES8455054379878588436920,3983.61,GTQ,2025-02-24 12:20:12.395782,False
ES1279477089693885565810,ES4074606074444447561782,4785.81,GTQ,2025-01-27 06:35:33.041524,False
ES6900233487363010999417,ES1207655595066476530335,442.52,GTQ,2025-02-25 08:19:51.590166,False
ES8013532581583583658487,ES8641548635852664663153,4251.97,GTQ,2025-01-25 06:43:51.795209,True
ES5211258329780816395339,ES3014779069326140874805,1184.32,USD,2025-01-22 18:25:38.882253,True
ES1335947786482437580896,ES1965656315190921715898,615.31,GTQ,2025-01-26 01:04:41.196537,True
ES0258236483936548448388,ES9815610360686091193120,2109.93,USD,2025-02-23 19:33:14.369627,True
ES6427302031535675370062,ES1460654087629773538998,3952.03,USD,2025-02-22 23:45:10.985099,False
ES0609249267350678182195,ES4685293177331587604903,3016.31,USD,2025-01-08 08:34:21.406767,True
ES7406106506675333407079,ES2923382085490865068984,3370.51,USD,2025-02-24 01:04:46.883811,True
ES0482794369812453825273,ES1257700814371449476303,148.74,EUR,2025-01-17 17:16:28.586733,True
ES2315841346868154497471,ES0474684436232243411722,3824.27,USD,2025-01-27 14:00:00.819545,True
ES4978041175333715567410,ES7714806866323934566633,774.92,GTQ,2025-01-31 07:59:22.167348,True
ES8363239623931323009774,ES1260068123883033023406,1089.08,USD,2025-02-06 02:14:49.229018,True
ES0983849507674799078913,ES1778563574736717000861,1980.94,GTQ,2025-01-04 09:35:01.877028,True
ES9217159237960432167022,ES2268524577885809480910,1462.53,USD,2025-02-12 09:58:35.241283,True
ES4997788396046253973578,ES0988645520961603428725,2430.32,USD,2025-01-08 07:39:08.131992,True
ES1653753485816153224621,ES9340762361899184559044,2978.07,EUR,2025-01-15 17:59:54.047734,False
ES5094797621534199098191,ES4005995233755325397933,4170.38,USD,2025-02-04 23:50:04.488023,False
ES3336588800150159278397,ES6534193588831909459880,4488.85,USD,2025-01-05 16:41:43.372476,True
ES0895252517341711045661,ES3916054162740245141927,2287.93,GTQ,2025-01-21 18:38:18.533928,False
ES8215706599356784671622,ES3585861511980699808284,2880.72,GTQ,2025-02-26 04:10:13.549968,True
ES6300681750427928694037,ES6787234422393823140945,38.46,USD,2025-02-21 22:07:09.663528,True
ES0959757367122906552134,ES2568417392714109832751,1887.33,EUR,2025-02-19 01:42:25.977699,True
ES9287008157460150764815,ES0570757628836181125591,879.08,EUR,2025-02-22 00:00:51.262619,False
ES3304734464797313179183,ES1880012972530079705880,1293.32,USD,2025-02-01 14:14:45.242762,False
ES3474659833415498292438,ES4253604153608723724140,4566.6,EUR,2025-01-06 16:24:55.954401,False
ES1631969071638732570970,ES1856586120487704849732,1529.18,GTQ,2025-02-25 09:12:23.865201,True
ES3474659833415498292438,ES9777470298996063290444,4882.08,USD,2025-01-06 22:25:40.916687,False
ES7319893049042511598465,ES7964347594213026626598,2418.34,GTQ,2025-01-20 08:28:06.539062,True
ES1161302834530329978522,ES6263100982522105819760,4220.39,USD,2025-01-28 08:04:34.325125,True
ES0347057638213024351711,ES0214439475623676176536,3287.38,GTQ,2025-01-07 16:03:21.491676,True
ES1373851925765580538897,ES4564908409608046876896,2731.13,GTQ,2025-01-05 13:10:21.967604,True
ES0490144684276164916177,ES7714806866323934566633,3569.85,GTQ,2025-02-16 09:11:40.498450,True
ES7740333211337428045563,ES4527151455165559663487,1032.43,USD,2025-01-16 14:21:58.929435,False
ES2530187739112871036828,ES0980369420301142697181,72.97,EUR,2025-02-03 11:58:58.808404,True
ES6665453896242814777544,ES9781041783664564559645,3492.49,GTQ,2025-01-21 22:36:12.007869,True
ES8596116550594973879014,ES0790672432243163958492,3682.78,EUR,2025-02-16 09:36:45.603678,True
ES2537213723990860631542,ES5832815887779748203557,1928.06,EUR,2025-02-09 14:59:45.110637,True
ES5018494269107408422194,ES6276276176789592794515,224.23,USD,2025-01-06 22:56:59.190622,True
ES7175940721818039730790,ES2386938027246736935262,502.65,EUR,2025-02-20 08:11:08.517366,False
ES8601919860806793088508,ES7586505573596200199740,836.47,GTQ,2025-02-21 03:55:43.930700,True
ES1461582275929172885842,ES8758698401638121800738,1937.54,GTQ,2025-01-01 05:03:12.825456,True
ES3897580474607185987703,ES7338755533073916626547,3789.71,EUR,2025-02-11 18:23:49.856774,False
ES0927133363157148584496,ES1641114264456812681891,573.57,EUR,2025-02-13 00:53:11.591942,False
ES8596751357470263593154,ES3787195094775952400898,3712.43,EUR,2025-01-03 01:47:21.082735,True
ES3116297957317939164048,ES9299543965757897123283,45.23,EUR,2025-01-28 09:23:45.135959,True
ES7884213115840579086037,ES1377064559788593029008,2540.93,EUR,2025-02-11 05:33:19.357104,True
ES8140996845588376520899,ES4141913852557455511323,1176.97,USD,2025-02-15 15:28:43.607347,True
ES8455242587300723256945,ES7341626074533787943578,3077.81,EUR,2025-01-27 03:04:39.429915,True
ES6352663983491525287731,ES4479035046373138091322,4036.53,EUR,2025-01-23 20:20:03.948290,True
ES2757246552698605128252,ES8663025868304825447678,125.55,GTQ,2025-01-15 03:21:12.374896,True
ES5125790711544980037477,ES1629263410000841886696,994.96,GTQ,2025-01-10 04:32:15.500367,False
ES5114079332969209184911,ES5230179509991648699748,312.64,EUR,2025-01-18 01:55:54.141543,True
ES7484716138285551494879,ES3066892835221715710077,3978.87,USD,2025-02-11 11:16:16.631450,False
ES0474684436232243411722,ES6704954578156295386914,827.45,EUR,2025-01-22 21:03:57.546560,False
ES3345345529402451968412,ES2868825764786808310562,2238.44,USD,2025-01-06 19:46:35.074789,False
ES8402016478192308264514,ES5715455617132415437952,2186.46,GTQ,2025-02-02 02:27:44.981690,False
ES2649132277533120494233,ES9004183146685849925406,44.62,GTQ,2025-01-11 11:58:42.807295,True
ES7580026456497212792836,ES3889339327436555381925,2253.04,EUR,2025-01-11 02:56:50.670194,False
ES4965850870790651198131,ES2991950578271905560251,1705.32,GTQ,2025-01-12 16:53:44.304775,True
ES1698053208500137927139,ES1599715808614634966868,3592.25,USD,2025-02-06 11:32:11.286048,True
ES8710593893241595046210,ES1812636909412209566351,825.47,USD,2025-01-09 22:31:16.814554,False
ES3063840111354395635438,ES9028422886826747042379,4909.69,USD,2025-02-12 07:29:12.291669,True
ES0210866718234445727978,ES5094797621534199098191,2827.89,USD,2025-01-06 15:01:01.449018,True
ES5325406448522928310486,ES7319893049042511598465,1811.42,USD,2025-01-28 10:19:28.176059,True
ES7372042202202404382446,ES8524283126034564167158,974.45,USD,2025-02-22 02:17:45.682996,False
ES8532395634544473541812,ES5159881318033110626407,4250.66,GTQ,2025-02-05 22:37:51.130460,True
ES6379315505579219772866,ES7525261536938960329993,3093.58,USD,2025-01-16 01:56:03.179927,False
ES3856322805808326867713,ES5667304429230682099302,1521.22,EUR,2025-01-14 01:46:56.872290,False
ES4341064946356027820523,ES2268524577885809480910,3375.3,GTQ,2025-01-02 10:13:28.150389,False
ES1605311595139442357729,ES0959757367122906552134,2378.35,USD,2025-02-08 09:28:37.255907,True
ES3729849526641543356273,ES0746630552228740891140,3344.78,EUR,2025-01-14 16:32:04.725048,False
ES4757531323411484583511,ES9393052673632474562322,4290.46,GTQ,2025-02-16 09:29:54.924978,False
ES1130094311377587592980,ES8279712541295461016259,2785.19,USD,2025-02-01 00:34:42.194071,True
ES8288131340069102242660,ES8687810974632819558342,4777.08,EUR,2025-02-08 02:33:09.106781,True
ES4434701543924469779718,ES3721074837772563943131,3304.62,USD,2025-02-19 19:18:48.428371,False
ES5575245716343648741358,ES8089030518433793767200,2719.69,USD,2025-02-18 21:01:25.947144,True
ES8856980518937068667408,ES0562758913841282997146,2610.87,GTQ,2025-01-24 18:01:48.470462,True
ES3790032228518947784462,ES2213564865554045838077,507.99,EUR,2025-01-06 06:14:18.013723,False
ES4779482228588400773617,ES5026099521519272994053,2504.24,GTQ,2025-01-30 01:38:52.466949,False
ES0496387983098148622411,ES4112949422539290362990,2086.3,USD,2025-02-03 18:49:14.957640,False
ES7707547646225407528126,ES0339122708457491708825,2826.83,GTQ,2025-01-03 03:28:52.147067,True
ES9162754585620034358446,ES2495616905219965625840,204.66,USD,2025-02-01 04:34:57.268729,True
ES2196361802741364976432,ES3209340382112094922466,1539.05,USD,2025-01-13 16:06:41.498196,False
ES4564908409608046876896,ES5852866104086467955474,2338.84,USD,2025-01-26 23:07:56.404322,True
ES3000407067917644597871,ES9551524160253810928880,3330.75,GTQ,2025-02-08 03:59:36.696162,True
ES7270304752322224830393,ES8988814701618892343485,4926.03,USD,2025-01-11 07:20:02.646109,False
ES7361456224538601291177,ES8738934945778663888864,4371.14,EUR,2025-02-15 20:27:50.614155,False
ES2446976755398555736386,ES4038447944585471933218,1619.75,USD,2025-01-29 23:16:13.640779,True
ES2947253995033114263176,ES3150438995970102304882,4587.86,GTQ,2025-01-15 09:15:56.694073,True
ES1880474779265955334487,ES0258236483936548448388,2625.43,GTQ,2025-02-04 17:19:37.372965,False
ES5653730259962595682901,ES6316712742005410563685,1810.2,GTQ,2025-01-31 18:56:09.040755,False
ES8633340801640470671163,ES1400360655132802020610,4787.01,GTQ,2025-02-09 20:39:00.557883,True
ES0463999519937347425604,ES2295692929713824003472,3626.52,GTQ,2025-01-19 23:51:11.329761,False
ES3780960225243818793241,ES9171552488007495057746,3138.81,USD,2025-01-18 08:05:58.856870,False
ES3231922905298584645593,ES8687810974632819558342,4079.73,USD,2025-02-04 14:50:36.498288,False
ES9724853461321601743412,ES1572580700766129644669,985.29,GTQ,2025-01-14 17:15:29.126291,False
ES2188254958318654776235,ES5056021490644299973422,1438.05,EUR,2025-01-03 17:48:53.668790,False
ES1961666159850370993558,ES6400219614303716501659,2280.01,GTQ,2025-02-14 06:03:41.422854,True
ES5749372169946035044684,ES6127392591372125998173,3796.39,GTQ,2025-02-05 06:06:41.064514,False
ES7802034266504097039029,ES1245872198775742944287,1206.33,USD,2025-01-15 16:45:10.849913,False
ES8517229686485864953462,ES1198565085688994143608,2032.25,USD,2025-01-03 10:13:37.907554,False
ES6710725691336269477379,ES9374186810091580569381,4866.81,USD,2025-02-11 08:46:40.773895,True
ES9365125980888021344357,ES3728302302571994869902,4475.82,EUR,2025-01-06 13:45:35.052038,True
ES4637135697889873248923,ES2482890595012107492367,530.76,EUR,2025-02-20 13:12:49.840159,True
ES4513979835584243090405,ES1974400961353235622228,3899.93,USD,2025-02-07 11:01:05.763152,False
ES4645521787844304249636,ES8304290341418065511891,674.63,EUR,2025-01-15 00:53:50.914159,False
ES1980921071542365421838,ES1443609018530368203230,1284.58,GTQ,2025-02-16 10:00:45.179749,False
ES2126682848204571642190,ES0288319951702993918924,4369.6,USD,2025-01-01 15:54:29.305981,False
ES8455242587300723256945,ES9410150538506676074124,4345.02,GTQ,2025-02-17 18:17:39.408159,False
ES6902838451667050555580,ES1960724093363428167272,1093.57,EUR,2025-02-07 11:24:53.185005,False
ES1491211862389316157683,ES9103279084870970774050,1386.93,EUR,2025-02-15 20:02:06.458705,False
ES7771342797565887057653,ES9284087768922279144918,594.79,GTQ,2025-02-02 11:17:49.960488,False
ES2987227224937989198027,ES8138543112713724357177,4357.6,USD,2025-02-21 17:50:35.359901,True
ES7771770336939629024944,ES9620630151485562777796,2341.27,EUR,2025-02-26 12:30:29.781847,False
ES0328337554201206520528,ES7400331512633152376440,1668.92,GTQ,2025-01-28 13:52:36.712606,False
ES1539967498965507071389,ES2188254958318654776235,4066.63,GTQ,2025-02-16 22:44:12.062058,False
ES5667304429230682099302,ES9365125980888021344357,3131.05,EUR,2025-01-03 19:49:23.011378,False
ES0214439475623676176536,ES4354609178505634061782,557.21,EUR,2025-02-12 21:43:07.616975,True
ES2867469845298295419703,ES5908083994841042793710,565.1,EUR,2025-01-11 11:14:37.982370,False
ES1937506557159301830550,ES4519414512405747189399,3211.99,USD,2025-02-18 05:47:49.211709,False
ES2227785921446359390831,ES5685792370127725752077,1448.48,GTQ,2025-01-24 08:22:29.680522,False
ES3737616638540724473065,ES8917003093331386299178,2210.23,USD,2025-01-22 02:37:17.814870,False
ES2571184309528108009667,ES4446329018034774204532,4538.0,GTQ,2025-02-19 21:27:38.826894,False
ES9876033885535420111683,ES1088708790572104865483,3229.28,USD,2025-02-09 08:46:40.097737,False
ES6258250743665952605226,ES9627550562748741324498,20.48,EUR,2025-02-01 19:39:09.680154,False
ES2056649827196905548161,ES5849538449119810340207,1312.84,GTQ,2025-02-05 14:44:23.119797,True
ES1292985827577998010407,ES3185750866571689087030,1109.0,EUR,2025-02-19 14:17:50.028833,False
ES3635282767333106340180,ES3161750061027524525720,895.34,GTQ,2025-01-27 22:35:09.228254,True
ES4784204608639019106905,ES2765410814313933870222,4789.72,GTQ,2025-01-04 15:44:51.543518,True
ES1651851247438643704786,ES0400651353074085248893,3703.35,USD,2025-02-15 19:08:07.186781,True
ES4318154408987647612256,ES8496640835114645021314,468.03,EUR,2025-01-28 07:43:34.993775,False
ES1126672673768162521314,ES3585861511980699808284,4751.21,GTQ,2025-01-28 16:55:20.279950,False
ES0764182509724926081758,ES7855630926162511667037,3405.97,EUR,2025-02-20 00:32:25.996063,True
ES9872074964271035167519,ES2397764081572739022947,3726.44,GTQ,2025-01-31 14:35:43.462965,True
ES9767338911274714604365,ES1582187380075359789129,3163.2,USD,2025-01-05 11:48:52.399788,False
ES9540274163553071791050,ES9848186807513688396090,3719.8,EUR,2025-02-14 18:34:31.134938,True
ES8601919860806793088508,ES5526265312243854117710,1894.32,GTQ,2025-01-06 16:45:06.397272,False
ES1529913203442653741365,ES2738375780074574012280,2234.91,EUR,2025-01-15 19:52:53.604286,True
ES6168912865565439001969,ES9215559290629335993556,743.71,USD,2025-01-22 16:53:49.691762,False
ES9299543965757897123283,ES0644053955694278454177,3503.27,USD,2025-02-14 13:02:02.071753,False
ES3827050467020704253898,ES7460089171968527511385,2129.46,EUR,2025-02-13 14:14:05.581142,False
ES5013320635151448446453,ES1802625791709078678043,2910.73,USD,2025-01-19 21:56:53.130364,True
ES7133779103009813467717,ES9291992882251588941497,1598.92,USD,2025-02-23 13:02:49.746041,True
ES4933200311077598942385,ES1879692392441981432102,230.06,EUR,2025-02-10 13:31:44.249704,True
ES5094797621534199098191,ES9407297851812263976895,4914.4,USD,2025-01-10 12:55:55.133416,False
