accountNumber,deviceId,lastUsed,frequency,isVerified
ES3972946371326158755491,c991154e-7fff-4665-abbb-8e2ae88d6533,2025-01-04 20:07:48.648857,65,True
ES8253636325153192388652,7aff01f6-2f6e-45eb-9e6b-661fbd3bfb91,2025-01-31 06:36:13.967897,32,False
ES3757206038682510475386,62d35416-84a3-40c2-8b7e-6e4b00d37ddf,2025-01-02 09:04:49.795173,23,False
ES0992436645285489243507,7a33796c-b086-402e-87a4-25bf183bce5f,2025-01-23 14:19:39.422684,69,False
ES8524283126034564167158,48560e52-ceed-43ca-9458-f5f1b42a4193,2025-02-21 12:25:46.644153,95,False
ES7053487006885787208774,e8165daa-1660-4552-a2c9-1176bd8bfc4d,2025-01-16 19:08:59.853992,54,False
ES4759792562143731372058,edec1e61-83e2-4dd4-afdc-846454ed7840,2025-02-17 14:17:24.589989,68,False
ES7996690079105815420785,520d2bc0-b4c7-4e03-b144-0240cad5484e,2025-01-27 16:40:24.276751,60,False
ES8297352509009955108092,02938ab0-ba91-4585-82ca-5125de26dc55,2025-01-28 22:52:11.977151,14,True
ES0283511307256179804986,c9a408ed-6b77-4200-9bff-143cceed6720,2025-01-28 18:04:39.635557,2,False
ES9836704131652278336974,804f283a-b321-4d67-a6ce-a391388dfb6f,2025-01-19 23:12:23.967301,41,True
ES3039451876442526512912,7ed1d52b-7aef-40de-bd20-49d8688d6ed8,2025-02-06 05:29:31.323148,1,True
ES7406156489591766461640,95e70081-51dd-488f-877a-a2eabeb24f4b,2025-01-25 10:51:30.334108,20,False
ES2712332281770851878583,743cafbd-c369-420f-84db-4117506b1b34,2025-01-09 13:18:53.537984,5,True
ES7994569314594447412430,343d5364-c6ba-4024-aa70-1588c0a00efc,2025-01-02 09:05:18.879397,89,True
ES8222999945149665633111,41ff005a-086c-44d0-becf-e7f2cb2bc6cf,2025-01-01 12:17:36.988571,94,True
ES7661597626888420085296,dcd48ce1-8805-4351-a752-6eb8eb60855e,2025-01-29 21:58:36.615714,3,True
ES1182057138470823559257,8162bbdb-8db5-4364-8b2c-a4be72937fa0,2025-02-12 14:26:17.256638,40,True
ES2356363806349646396978,a62f97f2-1cb6-4762-90af-a6b4783eabde,2025-01-16 12:49:00.301939,53,False
ES1091749413555013358449,d79e4ddd-d674-44fa-9dd9-5c50b95932fc,2025-01-01 18:18:19.795103,30,False
ES2849579537370079016196,3920c80f-7d71-4005-abbe-3d37f63759b1,2025-01-28 09:58:44.106982,6,False
ES0543939602889317424963,0996678e-52f2-4575-b3ab-5445737af77e,2025-02-23 22:32:44.494254,25,True
ES9841441293330888059844,0ee7e8fd-a7b7-40a7-b90a-0aa2bb027f3a,2025-02-19 15:16:42.200420,98,True
ES8499073831520023844667,5dcc08f3-cbb0-45e0-8203-a537b854becb,2025-01-30 10:29:52.341894,91,True
ES0562758913841282997146,d6159fb9-fe94-437d-8f3d-40be9d78c67c,2025-02-23 15:31:43.226482,39,False
ES1368144741851068926780,071bb548-17c3-4e80-835c-d4a71731bf4d,2025-02-06 13:20:22.941657,92,True
ES1493954558478023516829,5cca9adc-83e1-4bcf-bdd0-cf20374c5f00,2025-01-18 00:51:22.756303,81,False
ES7844973767273775565142,607aefcb-ac9e-44fa-8265-ffff41abf5f1,2025-02-09 10:03:03.826529,1,False
ES0426779101140427117199,f5febb9e-3c59-4c1f-bdc2-f03d2081e583,2025-01-25 11:29:12.704556,63,True
ES8637348645811733021834,7aff01f6-2f6e-45eb-9e6b-661fbd3bfb91,2025-02-14 07:50:06.348446,75,True
ES6614476321468323087289,a632729d-9985-4330-8b20-c20312110517,2025-02-17 03:18:12.313905,1,False
ES5680225942272104627705,94664378-f84f-469f-b1bd-3589c79d308c,2025-02-24 04:57:30.001590,48,True
ES3863313340433713139744,ba997cb8-ec1f-44ac-b09b-97b7acf41237,2025-02-01 16:42:31.410124,16,True
ES6902838451667050555580,85259b21-78de-4946-ac55-2bb3c764c377,2025-01-07 22:37:49.140674,37,True
ES4656241418367313152413,5f854805-9d80-423a-9b04-a065f5478f62,2025-01-03 11:46:47.192289,92,True
ES8795734425904979212813,c3d35f38-b9d4-4321-aa99-b0f6490e9c2a,2025-02-20 03:15:13.942848,74,False
ES7227655281935185846824,5c616fff-8c65-4437-bf35-88fb38f3e73a,2025-02-08 00:45:05.564101,4,True
ES9738604271290946906124,d4113ba5-e411-4c61-af6f-3d5b765091bf,2025-01-03 23:53:18.281986,25,True
ES9003084824802721751774,bf2e20a7-3580-48c6-ae04-c3d87f5157c9,2025-01-12 04:38:12.807594,97,True
ES1854173122855393817817,5284e405-887e-433e-bc73-086979ad1341,2025-02-25 01:26:51.236415,74,True
ES2137250440586916712389,77576383-6fbc-4efc-a6ae-20d30737eaeb,2025-01-28 02:49:32.149675,70,False
ES2137250440586916712389,6c8f2e49-bddf-493b-a7be-285243923d84,2025-01-30 21:24:54.414233,65,True
ES0490144684276164916177,a6bdc285-aeda-42c8-adde-57dc1af485eb,2025-01-19 20:08:59.055694,64,True
ES0987474666280511870298,b17f864e-3270-4227-b380-4304508e2324,2025-01-03 05:05:03.373148,23,True
ES3452198279469298904737,4bfe51af-e27e-4de3-b457-e8e4abb5b5ff,2025-01-19 18:56:06.316140,35,True
ES6997995578381864389827,4d381f5d-655a-4780-9963-c1b7b3ec0bf2,2025-01-02 03:48:18.275757,12,True
ES9141361576101494224596,ae5b6b60-34d6-46ba-82ee-c7bdae60de97,2025-01-29 01:01:10.649059,11,False
ES1168023852898465369545,41f1daa1-b092-48ee-8b40-44751cdb080e,2025-01-23 04:13:11.449657,19,True
ES7076524774671594568604,1e38da09-2728-494f-a0d0-c2d6024258dd,2025-01-05 09:32:40.966799,79,False
ES4653670298410875775452,343d5364-c6ba-4024-aa70-1588c0a00efc,2025-02-05 22:36:25.652774,39,True
ES2725578089498971423736,44f8cb0d-7f1b-4a62-91d2-94ae8d38d2b2,2025-01-26 02:36:09.940180,85,True
ES8143105975696236439196,2184b615-4d96-4608-a7fc-1822d27c353f,2025-01-24 14:29:08.542030,84,True
ES1448553226499619443128,6a82a639-126b-4c20-9c48-6a7e1747e080,2025-01-12 23:38:37.342170,16,False
ES3676817671122949378299,7be02e65-528c-49d5-8a5c-995e34028644,2025-01-13 09:54:29.652123,16,False
ES5876641285692344230485,3bc0c7f3-195f-4bd0-8e5f-7392fb7ac391,2025-01-15 01:01:00.028714,69,True
ES2260669427480806529234,8be0c23c-c334-4844-ba95-2601ce36c775,2025-01-28 23:28:43.515846,31,True
ES9218922604063860764369,dd68c45a-bd8d-4b47-93ea-c6723887c7f5,2025-01-29 08:48:27.021135,77,True
ES1967992440613548798679,95d2b2fd-60b7-458b-9b6e-bcf1f6ac0e6f,2025-01-07 12:08:09.030170,36,True
ES9883472324867801327767,29e858b4-35f7-48f7-8dc9-a7d783306215,2025-02-15 16:54:07.164174,56,False
ES4279526641339518911363,35ff58cf-60c2-4aa0-b0b3-c43fe15d3c36,2025-02-15 13:38:39.945713,86,False
ES9818837057748099217580,3fe18aee-6f11-4623-81ba-d23f553b00ac,2025-02-15 09:03:13.780151,1,False
ES1630917122033161240079,f1a5f17e-786a-40a8-84fc-0bcab5c69e02,2025-01-31 04:33:32.433394,72,True
ES2863274714713886694668,a519a6e5-7645-4fbd-b021-bd23b17406d5,2025-02-22 18:37:32.429547,53,False
ES8136813806509360967469,95d2b2fd-60b7-458b-9b6e-bcf1f6ac0e6f,2025-01-16 09:11:44.146834,49,True
ES2812987510856474817153,757b2f2a-67a9-4488-9b5e-cc804f79821a,2025-02-08 08:32:36.063529,4,True
ES2356363806349646396978,932e54cf-1ab6-4aed-88da-9f282a8a4c06,2025-01-30 10:08:40.745914,25,True
ES2720018912571636760114,4e4e1da9-47b7-47bd-bd69-6140f49b4978,2025-01-07 22:53:25.578445,25,False
ES8190064993283648131289,974d95a6-f40c-4bf3-bb20-3f9f32bdb865,2025-02-16 17:09:37.077449,19,True
ES7611733770484490341442,13950adb-1f0a-441e-9ff1-5a63cd0affab,2025-01-13 19:45:49.996690,17,False
ES7303704959557546334046,d58085cd-6312-44ee-a105-86b1bc722112,2025-01-29 18:37:16.254530,90,True
ES6304034195040318948760,2c5e10c1-e596-4245-b2a4-000acd8a6828,2025-01-17 04:12:14.342551,82,False
ES8678964286948279323214,35d4602d-6b01-4560-b0ac-d7a58441b7f3,2025-02-21 20:14:09.648113,53,False
ES2154619064688849886109,77576383-6fbc-4efc-a6ae-20d30737eaeb,2025-02-14 07:19:29.245141,13,False
ES7870775599902132489880,78e55bd5-7620-44c1-9e5d-d75c30337814,2025-02-19 21:16:39.394948,10,True
ES7661597626888420085296,690db2d5-cb9f-42f3-845c-02c64e505b77,2025-02-07 15:23:57.550053,79,False
ES4027997225314361602367,1c594a8e-edcf-4198-b191-309922c72608,2025-02-04 16:23:33.295278,91,True
ES2707263065261532990050,26b4e332-0223-46a3-bf61-f1d298b522f6,2025-02-06 12:22:43.039565,3,False
ES3727240534898900760257,831df13f-6042-40c4-b3ef-6025bdc848ef,2025-01-12 04:00:03.823747,17,False
ES2391623085493011004729,ccf09822-d84c-4b6f-b802-c5204b7983e3,2025-01-08 21:44:55.420338,32,True
ES2520628888914161316508,e44f7b7e-2904-4ecd-9829-e1a0ebfc98f5,2025-02-13 02:42:48.447296,81,False
ES2710724337419643059713,0aeb53a1-9ea3-4e0b-a52b-ac121d211118,2025-01-14 14:06:19.520916,59,True
ES5975608626772913554838,0031da6f-f343-4e5e-a8de-d23160465070,2025-02-23 02:00:49.433794,72,False
ES8648636517739769705732,932e54cf-1ab6-4aed-88da-9f282a8a4c06,2025-02-13 15:54:31.308524,66,False
ES2208311318975101361299,72cec41b-29e8-4ace-8e49-e65d45bb50e5,2025-01-16 23:53:53.147071,56,True
ES4974662511740534374293,13befada-ec63-4cd2-b840-59f99d186b78,2025-02-13 11:15:16.946274,8,True
ES1059433136275743162867,d341096e-6146-4bf1-be82-fe57c9d91bcc,2025-01-07 13:14:43.119162,19,False
ES9369066756921235469878,5f504a91-800c-426b-b0a3-0bc5dac3df9c,2025-01-29 15:25:15.439224,35,True
ES2933357859280488384816,9abdb1d0-e38f-402c-8139-270d49cf8cdb,2025-01-04 18:46:06.885837,97,True
ES0320787514725390874996,3c6c261d-759d-49ae-9b42-bb08e99abc93,2025-02-23 00:15:54.166731,50,False
ES7189424806809258199416,a62f97f2-1cb6-4762-90af-a6b4783eabde,2025-02-11 08:18:22.522650,8,True
ES5749372169946035044684,76a02b4c-325a-4c80-b0c6-ecf06cea6a0a,2025-01-17 18:28:47.379725,56,True
ES8766741639406195296896,6b39f533-f817-43bf-b5ab-2565ef3b16b9,2025-01-18 05:44:29.782935,70,False
ES1252518219131305083058,29e858b4-35f7-48f7-8dc9-a7d783306215,2025-01-01 03:40:54.922197,80,True
ES6614476321468323087289,b7da4848-b787-4be9-917f-89bbe18aaa35,2025-01-06 18:59:36.153328,38,False
ES8729291962045984607697,c6c4cb62-b8c5-468d-9d6d-b014b0bac61b,2025-01-23 18:42:33.789199,96,True
ES6625941375940781856637,6e945179-a7bc-4ded-bbd0-91b79399aab4,2025-02-03 16:23:35.761620,71,True
ES0490144684276164916177,21f10dc6-1acf-49e6-a90d-e5c46424ed6e,2025-01-20 05:01:35.430073,61,True
ES6271780830778286098413,5b7ddf40-164d-455f-832b-e2648a2614c2,2025-02-17 14:29:45.319090,96,False
ES9162441075961630186336,29d7e067-43e7-4c32-9397-92ef37ef7252,2025-02-06 20:07:28.874392,100,False
ES7140640294661559306578,079314df-e500-47ed-a2e6-2b70fcc5214e,2025-02-12 14:32:11.897304,62,True
ES7029071214324784131879,015d5bf4-8c8c-45be-b3a1-97644d304284,2025-02-18 18:13:05.541205,22,False
ES9569433889407216827931,d369dd75-02ae-486b-8484-a9bb1a2a63aa,2025-02-20 01:08:30.253524,13,False
ES9040515401313257353657,db74a8d9-eba7-406b-b630-0a2e0caa3d4b,2025-02-14 09:49:22.194956,29,False
ES6395024794242334762726,7b427e39-0224-4722-a183-13d8b9fc3f3e,2025-02-06 18:31:00.702412,29,True
ES2226350606026274502572,260671f4-5d54-43c3-a42e-68ad5fa19814,2025-02-11 20:26:33.378922,27,True
ES9246266854539628562852,2281fb40-9d4c-4340-a685-080ba70c6529,2025-02-21 08:32:13.529537,18,False
ES5328008909258436303865,16ce00e4-d7f5-46f6-b156-6504e89cd9c1,2025-02-05 11:47:56.177766,65,True
ES2362218206108808747092,f4f41f8b-f2ba-43e7-bd23-3a20ff98698e,2025-02-02 01:22:55.505617,7,True
ES4811596108339727841850,691c2731-02dd-47ff-aa83-db7e5f45903e,2025-02-08 21:33:48.077340,7,False
ES3676817671122949378299,ebab6f19-ed41-45b9-919a-ae887f10a57c,2025-02-05 05:04:33.202165,6,False
ES7996768194290905098225,63739e81-4cd2-4cec-8e20-d17634c96171,2025-02-12 12:47:30.540437,44,True
ES1393736616650242033883,63739e81-4cd2-4cec-8e20-d17634c96171,2025-01-14 06:41:54.426209,33,True
ES6862685995071107537222,8162bbdb-8db5-4364-8b2c-a4be72937fa0,2025-02-17 00:11:21.280463,46,False
ES1997949980278349435306,c3d35f38-b9d4-4321-aa99-b0f6490e9c2a,2025-02-24 17:13:14.163058,79,False
ES5586319985707294748911,44ebf865-6032-4e80-8dde-0d42d7a50fa6,2025-02-10 00:08:35.667382,61,False
ES5997371163861681117349,db74a8d9-eba7-406b-b630-0a2e0caa3d4b,2025-02-07 16:51:47.622774,100,False
ES5844071303789285971947,27e15a47-62d3-4d00-8bea-dd1a4a97b1ed,2025-01-13 13:54:45.466719,33,False
ES1937506557159301830550,fb14896e-a63e-46b5-991a-c3b1aa75f529,2025-02-19 03:00:17.397120,86,False
ES4844789625921495700159,faf22472-8f43-4a7f-8dd5-49515d69d40c,2025-01-05 14:35:47.816356,91,True
ES6681709428500199392410,a62f97f2-1cb6-4762-90af-a6b4783eabde,2025-01-08 05:21:28.751808,3,False
ES2477556152604154111186,724a68f3-0804-4f48-bb0a-2a7470fedc0f,2025-01-31 02:10:42.616511,47,False
ES8073944717206969701886,48318d6c-e64b-4b1d-830c-9d479ad1f3c7,2025-01-29 19:19:17.067731,12,True
ES0569262114222476156302,dd7982a0-a670-4fb1-8330-78b62b0ff521,2025-02-11 20:16:27.199191,27,True
ES2409709056262785875753,94664378-f84f-469f-b1bd-3589c79d308c,2025-02-12 13:40:41.941539,58,False
ES3345345529402451968412,49c2e9ca-e0ea-40cc-a7c7-9613ba0547e9,2025-01-06 03:19:11.087404,75,False
ES7840805500140365614222,1c594a8e-edcf-4198-b191-309922c72608,2025-02-12 09:18:29.539771,17,True
ES4826322338986112018824,d369dd75-02ae-486b-8484-a9bb1a2a63aa,2025-01-29 15:23:28.659845,31,True
ES8597346969826339952109,d8cc623f-ff2c-48a8-abf2-aef5cace3a66,2025-01-26 21:43:26.687899,74,False
ES1462666088062551404713,5d431013-9792-4920-afae-0406d292657b,2025-01-26 21:04:22.279822,59,False
ES7113474038579839449997,6e945179-a7bc-4ded-bbd0-91b79399aab4,2025-02-18 12:44:13.209893,77,False
ES7919329890040210331765,6fe0a026-9287-4400-9120-9b6e2cf288eb,2025-02-21 15:19:43.892067,1,False
ES6220541632225493925721,feeebcfc-13b9-4b39-acd9-adcbc3e60117,2025-01-07 17:25:35.729788,42,False
ES7289469983582399295254,8056fb0d-7a48-4902-bd4e-f40572ecfacd,2025-01-12 13:31:19.677885,39,False
ES1765121866213478659618,743cafbd-c369-420f-84db-4117506b1b34,2025-01-10 02:05:18.002680,87,False
ES3331851559961018869785,6486f0e0-09da-4c12-acfa-5b4a71ddc03a,2025-02-06 23:09:47.878212,9,False
ES8187838621945608549507,b67ca90e-a3e6-40f0-ad21-355cfb5e4dbd,2025-02-14 02:29:21.597588,71,True
ES4354609178505634061782,5f854805-9d80-423a-9b04-a065f5478f62,2025-01-26 02:26:21.477835,9,True
ES1786940111353806700997,9f419b1e-5c79-4c53-b4ed-771fa8dfad31,2025-01-20 07:53:15.456350,93,True
ES7450917481869488530961,ea8c913d-6120-44c9-b10b-2f82f3d8d660,2025-01-30 10:05:47.945066,22,True
ES7869629011629833425696,faf22472-8f43-4a7f-8dd5-49515d69d40c,2025-01-26 23:12:40.581247,65,False
ES0425644270258800306276,d562bf23-70ee-4491-aaef-2672b6cc5bda,2025-01-03 13:29:16.813205,32,True
ES3157273745265740975105,fc85e61f-7437-419f-88d0-0b6d6d631ef0,2025-01-02 11:59:00.597443,56,False
ES4714232993003746955786,ec942981-13b0-4819-b44f-a9cc0473bffc,2025-02-05 04:13:52.062284,48,False
ES3380453447726421438000,49c2e9ca-e0ea-40cc-a7c7-9613ba0547e9,2025-01-29 12:11:12.002180,81,False
ES2975748808499201694487,dc02f6e2-14b3-44ac-8ac9-320ab0e6ee26,2025-02-18 21:21:47.213848,1,True
ES8512828520715596216383,a67ad7b2-66be-401f-938e-83d583eaf110,2025-01-18 21:17:48.371191,38,True
ES5947754599702320928334,724a68f3-0804-4f48-bb0a-2a7470fedc0f,2025-02-10 07:16:46.260612,75,True
ES5586319985707294748911,95d2b2fd-60b7-458b-9b6e-bcf1f6ac0e6f,2025-02-25 12:56:55.019103,51,False
ES6735638401859587867811,68857055-cae8-4b8f-87ce-fed9a0061c5d,2025-02-25 05:18:19.117248,86,False
ES3722636159149236361542,816ae339-183e-46d8-a67d-b04accd14200,2025-02-22 12:30:42.619736,43,False
ES5866618012888423216990,058385be-e553-474c-996a-d1b635107b9e,2025-01-05 14:21:08.582884,12,False
ES3682493618648243942574,9f6f46af-9896-426a-95b5-d705965a8fe2,2025-01-26 00:09:24.952499,94,False
ES0476918493869578038243,4932d1b3-5c17-48da-b33c-699ff3bc4038,2025-01-11 17:57:52.127750,80,True
ES9141361576101494224596,042ec22b-6a7f-4ead-8e85-37866af28251,2025-02-06 08:47:59.791769,25,False
ES9393052673632474562322,0732ab76-02b5-4645-820d-5ef697fa07c4,2025-02-04 08:13:52.450902,48,False
ES5255302493212921953433,68857055-cae8-4b8f-87ce-fed9a0061c5d,2025-02-06 10:55:45.713421,34,True
ES7245193261864564470320,cf20398b-7bc9-45cc-ad20-4a5a7c2b6422,2025-01-12 12:07:22.040740,16,False
ES3386472695712029239622,dd0be824-75db-4bf9-b897-188072b44323,2025-02-10 09:38:07.765820,47,False
ES8351646130134320319254,cf20398b-7bc9-45cc-ad20-4a5a7c2b6422,2025-01-14 12:46:44.205706,97,False
ES0965474317577533196813,ec9eb7e5-f0e0-4d7b-a2e4-9ec87093af62,2025-01-25 11:39:07.226147,52,False
ES5343474896214137851275,6f52706e-5bdf-4943-a985-847fcff6d793,2025-01-08 10:18:11.677044,28,True
ES7194805825024002536227,7b427e39-0224-4722-a183-13d8b9fc3f3e,2025-01-03 03:49:41.872461,44,False
ES8062227088440607228496,4300b168-76a8-47a3-a167-5aba0e33c899,2025-01-30 08:02:52.121352,15,True
ES1866565166786509921641,353bf47c-3fcf-4c9a-8361-3fb44ca09769,2025-01-09 01:47:13.394016,74,False
ES7086968224879072794783,eb9821c1-8600-426e-a8e9-19c162eb4895,2025-01-12 14:55:23.415478,50,True
ES2356363806349646396978,866a6356-b2dd-41b7-8595-9be4ab2d0f07,2025-02-11 22:21:56.178010,24,False
ES3039870258455619095786,208cbcf0-7f92-404a-b03f-a6aa9314d2cf,2025-01-31 15:57:15.585036,83,False
ES3345345529402451968412,990ab483-559e-4155-96ba-c77177104d67,2025-01-22 17:37:45.469793,30,False
ES8805953267928791770578,bafc6d0c-3ab8-497a-bb23-3f269b8ac802,2025-02-02 04:27:09.177604,55,True
ES8496640835114645021314,e2d56125-cd20-4af0-ab3b-ab44ca0b70c0,2025-01-06 14:01:41.989285,41,True
ES0451862188102699518034,4ab82aae-79a4-47ec-b91b-da2fb02120dd,2025-02-03 01:22:30.530014,24,True
ES0922339453507446146347,5d4da68f-c31d-4527-966b-1bd9bc6aa7a1,2025-02-05 17:11:32.610906,99,False
ES0667433592664206536557,4300b168-76a8-47a3-a167-5aba0e33c899,2025-01-28 17:43:54.159831,81,False
ES3663949441807293545502,3b35275b-b312-40f0-85bf-f6d423f455b4,2025-01-27 09:27:46.024986,95,True
ES2523914462643716314147,d25a0a6d-188f-4876-af3c-74eafc2b8e57,2025-01-11 11:04:52.329242,32,False
ES9249056240926109063785,02938ab0-ba91-4585-82ca-5125de26dc55,2025-02-15 08:54:23.765347,8,True
ES0691581871552464592133,fde953b0-e74c-4240-b96d-7366828d3cb3,2025-01-14 12:11:59.687779,61,False
ES8185659897761838387331,7ed1d52b-7aef-40de-bd20-49d8688d6ed8,2025-01-20 22:38:29.963334,99,True
ES2071537238518135918145,2cf99221-7bbe-4019-8954-33880f9056d1,2025-01-22 09:01:41.899764,37,False
ES2444902503402518824458,9f3bf665-725f-436d-9b93-7fc7e6ffa1d8,2025-02-21 21:50:09.475088,43,True
ES8336199258690112877893,e0bf4541-51d7-4659-b5cb-24437123a413,2025-01-29 17:36:13.652169,95,False
ES5163665426941515067674,6a30b700-5c88-47ff-89f2-75821b7f549e,2025-01-29 10:56:48.562657,79,True
ES7714806866323934566633,c161126e-9fa0-40e2-99f2-4efae50560fe,2025-01-01 09:29:23.360294,51,True
ES2625766207046894896321,5413e331-ce5f-4bea-a8e9-093f7be728fb,2025-01-23 05:39:08.851911,40,False
ES7949126162076345930615,6c5ffd2c-ac3e-440d-af33-71a0cbe311f1,2025-01-10 12:13:49.949267,64,False
ES4978041175333715567410,41e0cfbd-7476-4e1a-b9cf-e3b946cb432c,2025-02-03 19:53:28.853906,67,False
ES1605311595139442357729,e1086cb0-8763-457b-a010-d13ab2633d2b,2025-01-23 14:13:56.925124,51,False
ES9830822031122306559811,43cb097f-373d-4bd7-9ebf-b0b82dd6dcd3,2025-01-02 19:33:24.365005,4,True
ES2282835703916656548000,3c93d098-b6d3-492d-813d-eb775113fed5,2025-01-13 18:40:24.307176,26,True
ES0587041321981719422919,ac353596-db0f-4d59-a3e6-f6e83d038411,2025-01-19 15:42:06.205059,17,False
ES3391800519726783454689,d4113ba5-e411-4c61-af6f-3d5b765091bf,2025-02-22 13:14:32.030902,19,False
ES8499895513684070343469,4e2adf7e-7a7c-441c-a518-85e4aa64ad23,2025-01-04 12:39:37.755759,80,True
ES3489153859031191542953,13950adb-1f0a-441e-9ff1-5a63cd0affab,2025-02-06 17:15:48.578512,29,False
ES5685792370127725752077,05246661-4241-4056-9103-c8d9515f613f,2025-01-08 14:54:26.626159,44,False
ES7800955235385112153497,68857055-cae8-4b8f-87ce-fed9a0061c5d,2025-01-15 19:25:47.765203,30,True
ES0256778569030889590271,5140f4f6-87f6-4273-a7be-713ba0bd013b,2025-02-26 06:17:59.496072,88,True
ES8214152689700927988439,642c68d3-2818-4312-a740-bdeb92edafc3,2025-01-03 16:14:47.461427,21,False
ES9431085221541213290133,4e4e1da9-47b7-47bd-bd69-6140f49b4978,2025-01-12 16:09:58.709985,97,True
ES4139069286371186502031,1155abec-8d94-458d-b8df-82fae1e22e61,2025-02-22 00:47:48.214574,86,True
ES9138140273431397688527,10ae0746-b9f5-4c6b-894a-4ffc06c754dc,2025-02-15 12:12:45.426991,92,False
ES1965432298293045534645,e7bf177f-d485-4eea-9c68-2523de6dbfa2,2025-01-12 12:04:57.788625,34,False
ES4779482228588400773617,bdc09a35-239a-4fae-967a-fe9bebefff7f,2025-01-26 23:16:17.400102,53,False
ES8141681582690077909894,cb12a16a-cc54-494c-a986-c547cef60515,2025-02-17 18:40:29.645300,96,False
ES5848315150440462577454,f4f41f8b-f2ba-43e7-bd23-3a20ff98698e,2025-02-12 18:02:35.347417,54,False
ES4407620377009955577023,09117e71-b706-459b-aa1d-199b13165e81,2025-01-01 07:30:39.551769,21,True
ES6324922821451420311912,9caa6c98-9bc5-4aca-93d9-a3639e7bc6b2,2025-01-16 00:36:19.259269,92,True
ES3572649238077861503648,e03c590d-b64e-434e-9d89-cd11a222a6cb,2025-01-17 18:47:25.014517,33,False
ES6337854064657423717933,e2961d81-e495-410d-9729-1dbadcad9faf,2025-01-12 08:01:30.240290,44,False
ES8524355576964248851262,83eda062-0e09-4764-a225-fac8c53c0fa4,2025-01-21 18:35:42.325510,89,False
ES1875890239748386951798,eb3a8483-4440-4e21-8e83-7e795adc52ff,2025-01-01 18:09:01.493606,59,False
ES1974400961353235622228,8162bbdb-8db5-4364-8b2c-a4be72937fa0,2025-01-02 06:09:59.194918,92,True
ES0254507537349548421409,079314df-e500-47ed-a2e6-2b70fcc5214e,2025-02-01 14:14:06.140852,39,True
ES5109517735483354531846,d023ca17-0b27-4690-8744-64f54f9bfb5f,2025-01-07 16:50:49.331600,77,False
ES2046056690028162025001,c6c4cb62-b8c5-468d-9d6d-b014b0bac61b,2025-01-19 02:57:39.381471,62,True
ES1186070690122021761306,5cf36a4d-f7d3-4cd4-a741-7124793dff61,2025-02-26 02:40:36.241761,32,True
ES8116583224650326846713,2281fb40-9d4c-4340-a685-080ba70c6529,2025-02-07 06:13:43.653253,98,True
ES4519414512405747189399,b7da4848-b787-4be9-917f-89bbe18aaa35,2025-01-17 13:56:50.577303,29,True
ES9025668951585071000743,14abdd1e-bb30-4e37-84ea-07a22497bd5f,2025-01-21 02:52:47.481464,45,False
ES7669951287599145258249,3cae29d2-23a8-434b-bb3e-c7f914e841af,2025-02-01 16:35:35.742787,62,True
ES2765410814313933870222,381d7da2-6cce-4ae7-b857-d27944a8afd9,2025-02-25 04:32:45.939621,32,True
ES2672002910237884436228,ecce16d2-3410-4c68-b0d0-9482af48f47d,2025-01-13 06:31:09.396834,43,True
ES0598934036196960876162,5844093a-5142-4fc1-8817-bace3f44029d,2025-01-19 10:19:09.818548,26,False
